Id,Probability
1,0.06930786969937872
2,0.043725140491688484
3,0.03527494364754811
4,0.1869044956846071
5,0.13999684903642345
6,0.03301837163714488
7,0.06254858121663252
8,0.03218044684747882
9,0.0327617055847825
10,0.8118016240525099
11,0.08429121112151956
12,0.06437921730478795
13,0.020501533390111067
14,0.11234601806983967
15,0.03497731301737339
16,0.10679448560519778
17,0.023661175113911144
18,0.0938707535223815
19,0.06304969461273331
20,0.07702476091592975
21,0.05052882927042985
22,0.022486746896860716
23,0.03064863330247095
24,0.05060633984923753
25,0.06619949806089213
26,0.05771196244065752
27,0.0715948054029705
28,0.029376528041437783
29,0.11176387606845123
30,0.0468610377560593
31,0.060708667481241124
32,0.05471658200824114
33,0.03541924522743107
34,0.04527619181611407
35,0.21309987195531724
36,0.058814803142267086
37,0.1096683832459526
38,0.047446997328810435
39,0.08275040457678987
40,0.05258197747986887
41,0.19134387228854363
42,0.24814630545590818
43,0.06646889781584017
44,0.03950918971434021
45,0.041795257070743747
46,0.02086209187035517
47,0.020970546017792323
48,0.03496753876920846
49,0.06057920734424739
50,0.04196731615245378
51,0.028739713674430338
52,0.010308267726638742
53,0.07050870124348639
54,0.07663471613763417
55,0.08633911824182035
56,0.10008365545275412
57,0.024609348944372108
58,0.20496169498169442
59,0.06506918741585908
60,0.1749763811297179
61,0.003548682113899421
62,0.039219436634349694
63,0.13572257488277834
64,0.03824799209945245
65,0.08922731403207469
66,0.018992233737462446
67,0.05688321493270363
68,0.10310472775092332
69,0.03519399893759474
70,0.5185723826564521
71,0.055790555516116246
72,0.11591086118596071
73,0.018200765711331102
74,0.19467917756696423
75,0.05146001913052533
76,0.032705693794060416
77,0.0503274146978379
78,0.09395714581359144
79,0.03850877660306628
80,0.0854022790779373
81,0.06681475567064299
82,0.03892067264479011
83,0.1551862306845874
84,0.01088421994535219
85,0.030792626244848346
86,0.06959481001305791
87,0.1945364579771705
88,0.08329707552226985
89,0.1442296482751967
90,0.16584891869025184
91,0.10686684185171029
92,0.04850400892511651
93,0.02954899674294187
94,0.05664218664269289
95,0.02790869181357803
96,0.20656035973761613
97,0.024681277128815876
98,0.05915739905234426
99,0.05446832895192061
100,0.13233697134168088
101,0.0537655903664795
102,0.08608971305163383
103,0.03709588145917108
104,0.06744031464948187
105,0.18025134847057347
106,0.17214247688888587
107,0.21791083651904264
108,0.01683613411274013
109,0.030830848933786074
110,0.06465975039126828
111,0.030323590884603
112,0.1311309990579539
113,0.09105485790751747
114,0.06219422033916745
115,0.11908909541068789
116,0.023702195718599564
117,0.04118548113491066
118,0.12840643667558885
119,0.08145838488989549
120,0.03635511364802483
121,0.03799133265114876
122,0.06365741735328544
123,0.045808144174950716
124,0.0534723893545772
125,0.07381067973331056
126,0.015186795520999875
127,0.008943931196911852
128,0.06663406656433245
129,0.04560182732245223
130,0.09330572684370021
131,0.04343211201274212
132,0.07674327424465087
133,0.028932016136764615
134,0.08475179987048864
135,0.03769376529566584
136,0.0176800612625345
137,0.09128786603252008
138,0.07132170918609929
139,0.02933840596139944
140,0.1006366887298898
141,0.016439151436117915
142,0.04051780059494268
143,0.021566054789131435
144,0.09169141860472138
145,0.07637032078784407
146,0.11865217823647166
147,0.018742882767522284
148,0.17022436380317593
149,0.04282536043501651
150,0.03345955200344105
151,0.02698083143488987
152,0.04591403009204932
153,0.029168761050956726
154,0.04425026300064673
155,0.04639793759661275
156,0.05535338764229019
157,0.10068667405174665
158,0.03599881887748561
159,0.07609768984218346
160,0.0718939463464595
161,0.028443566133351864
162,0.040098244303993016
163,0.08181060461324971
164,0.06866001984620744
165,0.049495435453199225
166,0.07541405162557809
167,0.04631339820968121
168,0.1376698730727042
169,0.1408591763568033
170,0.046666487875727844
171,0.015402658536459318
172,0.02705385262254328
173,0.07620201709644818
174,0.10701805357477102
175,0.06439207060028104
176,0.12262818261523215
177,0.05388484537489248
178,0.029175498622558096
179,0.02569215009144856
180,0.0281324491856568
181,0.22635010570127828
182,0.05940083676973267
183,0.044944002948262174
184,0.019179315853499218
185,0.046137152897322474
186,0.04159996940098513
187,0.04372897149368555
188,0.06476240410877053
189,0.04207849636257818
190,0.06908720893828442
191,0.05320893201712301
192,0.0528797228969271
193,0.02689778227162885
194,0.0413305413434603
195,0.0878799764025421
196,0.05962922791854562
197,0.02480251431821707
198,0.0293554603393388
199,0.0559136626065226
200,0.022406808345572803
201,0.08044920554171005
202,0.014156026289723546
203,0.23582257144968605
204,0.017198654007640993
205,0.016318371992198766
206,0.036729309096587136
207,0.06286596802443035
208,0.03868155337363033
209,0.10466884216284048
210,0.016080190488610976
211,0.16701249711861668
212,0.08471557345376339
213,0.04165153438331317
214,0.04513018495854951
215,0.14235704049899814
216,0.10932416716532695
217,0.01086455172884179
218,0.07218939030661496
219,0.04300686510610475
220,0.020396162176384007
221,0.101920696683267
222,0.021325139641655236
223,0.045923594879909865
224,0.05811364009822594
225,0.029186439630010302
226,0.09856107532267729
227,0.051968548141916
228,0.04402665951878802
229,0.06022584230039448
230,0.21176550742735117
231,0.38034411266659063
232,0.026540707536263666
233,0.02322297426025051
234,0.020958839353690917
235,0.028535037752631068
236,0.16198511074355468
237,0.02289290635566217
238,0.0179380537156197
239,0.172979807932094
240,0.06652320661788619
241,0.053443787700394964
242,0.04449889943056767
243,0.029096051648651058
244,0.025775253983279834
245,0.1273543453843153
246,0.016081687984007297
247,0.08543106463781032
248,0.02277811607955156
249,0.043298717725439584
250,0.08575057416917937
251,0.03764522804408291
252,0.07464984656569187
253,0.04978456137539956
254,0.08120571230160402
255,0.014692981484805086
256,0.0661669914358057
257,0.07812690543724099
258,0.11030353162436367
259,0.03568317250243913
260,0.13852402044609122
261,0.06286555788541787
262,0.06642074147716505
263,0.01640648321474319
264,0.1030972716580363
265,0.05302465798519333
266,0.07136477449913606
267,0.11746558270949915
268,0.09783046972317937
269,0.03792756660359616
270,0.038144408717160974
271,0.01905212518857548
272,0.06716098562384074
273,0.025214075455783982
274,0.029763520022321577
275,0.016094002191234677
276,0.08515508406978038
277,0.027565063466948116
278,0.04613554155122867
279,0.0626031883492216
280,0.10200823109673292
281,0.30743428617907176
282,0.06402479324345696
283,0.05653697918189573
284,0.038465637570924055
285,0.03610608445544884
286,0.09730592377443473
287,0.08792715080682083
288,0.10470101169137255
289,0.04643755152006739
290,0.0559211826988667
291,0.19129781818566585
292,0.018036037994210562
293,0.09601758936001362
294,0.04052751823050576
295,0.015844231792534823
296,0.09217040980672923
297,0.024555401478703918
298,0.037101372694219946
299,0.027392444496432734
300,0.02459247044604769
301,0.08832834797657373
302,0.03487869440499114
303,0.019668859717580006
304,0.02106948802093921
305,0.2037333457607444
306,0.039866044557728735
307,0.01084688356190078
308,0.8182812006032385
309,0.18827167919660678
310,0.09828230074169064
311,0.3396257317535998
312,0.04766738246063059
313,0.24553092331388804
314,0.015629127189854486
315,0.10789639163785694
316,0.10297871448673278
317,0.2361999220852653
318,0.034853155158129784
319,0.027503479955364212
320,0.05507905262235906
321,0.21697491187987575
322,0.06483752399424386
323,0.05252399060717736
324,0.07222753365951409
325,0.09809344406363323
326,0.020047006056237143
327,0.020929206683539085
328,0.03044837155386666
329,0.10389098458468564
330,0.041828530449409054
331,0.11520524866408483
332,0.03722873122656399
333,0.08255011316451091
334,0.03677486624030767
335,0.04458520147361376
336,0.04895539910932901
337,0.11374603231005348
338,0.02502049587364788
339,0.06128711102896647
340,0.1170707883561079
341,0.027325076019573354
342,0.042244841785985116
343,0.06322565498383186
344,0.04178907042523168
345,0.022811139973386137
346,0.027276639852572063
347,0.175907112654681
348,0.15194445916961988
349,0.06597638740231501
350,0.07127877084137413
351,0.04178148336797702
352,0.05443310805116634
353,0.02269827560048402
354,0.07281231865869221
355,0.039710744454135416
356,0.027684929917570857
357,0.12557984308561898
358,0.020883460308883443
359,0.031412049106418406
360,0.09527673159242207
361,0.08562137303488186
362,0.0951838156012526
363,0.03393600964492444
364,0.08554382634339165
365,0.3352837332389728
366,0.19500753155727207
367,0.11408852659320834
368,0.03963532166979081
369,0.031983480812834995
370,0.07210887031212132
371,0.05300311660606164
372,0.0853410500878804
373,0.040537558821403495
374,0.057045554718193024
375,0.05040320670063767
376,0.012308306720464481
377,0.08953957031378343
378,0.018167714404525272
379,0.05814315207171085
380,0.05435518940097468
381,0.07924364131414742
382,0.0259738151453197
383,0.00905430111942995
384,0.1835416756690554
385,0.026382048355127693
386,0.03027356528196062
387,0.030932451550090844
388,0.08285287478187885
389,0.02523154491478089
390,0.03812896926693768
391,0.026851036966136298
392,0.03137867567533887
393,0.02118327095542607
394,0.14340795297091163
395,0.012904321166136766
396,0.020953799247834158
397,0.026973276400622383
398,0.07928255552944193
399,0.023673570854575346
400,0.07355407652080503
401,0.01835688271423388
402,0.01752123787804508
403,0.044471742435240345
404,0.029275805405604125
405,0.0014589662340435074
406,0.015232486653902075
407,0.032943994403060714
408,0.08796069005463845
409,0.104139356783199
410,0.0675803367939638
411,0.09557287486859399
412,0.04288501556563162
413,0.09748128821490848
414,0.061962995616645825
415,0.03266770175698759
416,0.05393473082182582
417,0.08527508267044202
418,0.0976722480196878
419,0.021335929222487754
420,0.11535297967037092
421,0.01889149520233387
422,0.05090937100991598
423,0.09011030797824693
424,0.0233681667527876
425,0.031273227091207396
426,0.009441963089369936
427,0.021162944254851386
428,0.031560469346484266
429,0.09546711648054272
430,0.04879295351001903
431,0.19025869790634392
432,0.029552107601946043
433,0.08186974354021426
434,0.06915936586748891
435,0.05371810903804577
436,0.07468495267338299
437,0.1457390018708005
438,0.1492474790717383
439,0.028165757778560483
440,0.13002808775582286
441,0.07787998847510764
442,0.06986662751051126
443,0.09586054116791723
444,0.0020806767041615815
445,0.07913004273471726
446,0.1934821927336308
447,0.014411043370975428
448,0.18936407540557346
449,0.08011005285277198
450,0.021086626505853367
451,0.02837996567514782
452,0.04295503051382053
453,0.1350585800341041
454,0.1169624948902328
455,0.06325500159039549
456,0.09344259436778768
457,0.06073438469643215
458,0.10028182364592952
459,0.06463053327724445
460,0.06479782501034212
461,0.0633788274037055
462,0.10705664530437543
463,0.03504034701145429
464,0.0754856946964747
465,0.0533897685663992
466,0.03406548985665621
467,0.03283078966908591
468,0.10816389570065897
469,0.02074840587221834
470,0.16907196836962843
471,0.020113260648847296
472,0.04155898404489897
473,0.19944145026144924
474,0.06907315990974448
475,0.12127654513650679
476,0.020640734637608998
477,0.045648568763132245
478,0.036184384365534006
479,0.019620878692455067
480,0.01999186708022094
481,0.06444179848330134
482,0.008689250442952426
483,0.024088182984079214
484,0.07011828468979234
485,0.03245574276521274
486,0.13349631778184942
487,0.018048939495830345
488,0.043991841441750126
489,0.03331551150459812
490,0.01598767963923753
491,0.022378256141950603
492,0.06083108113171904
493,0.027243085671125072
494,0.04284115739363493
495,0.0659535933043618
496,0.055250184484220075
497,0.04364662086744894
498,0.0931367776209243
499,0.15593996550662204
500,0.04742025494336775
501,0.10889125405855214
502,0.05618721953752869
503,0.09452111009437897
504,0.0659779658566127
505,0.0412589366289177
506,0.01265665188035391
507,0.043097946942410384
508,0.02236586296818315
509,0.03565049349116896
510,0.046268978833019316
511,0.07160963512080908
512,0.03857197563331227
513,0.04128640749497866
514,0.027672473518277993
515,0.07417309577990895
516,0.3078334359871668
517,0.031803574282419936
518,0.027779138140537223
519,0.026527824808486367
520,0.06627168054021404
521,0.025936821398788956
522,0.03793408303795381
523,0.0892403704030965
524,0.05024504692827619
525,0.035798093689501376
526,0.06005166544195201
527,0.08652991796326877
528,0.034480517281793126
529,0.016078448750058663
530,0.07595976499138443
531,0.036757538216893294
532,0.010739061101969448
533,0.05935852002745221
534,0.014142524630164317
535,0.06906395295057349
536,0.04454278029717809
537,0.01471379457710162
538,0.0629077881516116
539,0.02577909984768448
540,0.019889856769364278
541,0.041882801880796745
542,0.036588907233379125
543,0.022379957840140848
544,0.13404224533561512
545,0.13394776937315053
546,0.013616867365140568
547,0.1369536093166367
548,0.028346878094522687
549,0.015647120498389542
550,0.18405105502296107
551,0.10857414059013076
552,0.011626227042077893
553,0.06863902244646833
554,0.04772446176685462
555,0.05029812033976823
556,0.0816026090601243
557,0.1716891134372702
558,0.09201842657133842
559,0.07555024671391672
560,0.014677631729981235
561,0.02547316693663973
562,0.04164539326698603
563,0.12034679393182514
564,0.036913631069685406
565,0.16860497397476273
566,0.02823619422246706
567,0.019374641511503914
568,0.02714902942024023
569,0.21721555002014353
570,0.01841277847671669
571,0.25716477355800743
572,0.09335490293168142
573,0.08700850265206844
574,0.10063058862699391
575,0.04383967507372143
576,0.045935797611625924
577,0.029903084341897788
578,0.07934358813520707
579,0.21025447472372938
580,0.0506579906600494
581,0.08763863384305043
582,0.037907088262382295
583,0.022473704165874492
584,0.09836792053108999
585,0.09177930510501985
586,0.013907212506612374
587,0.03990219733684342
588,0.07526406760849241
589,0.06578337435710802
590,0.038757658923980906
591,0.08701208895340118
592,0.10779301007792899
593,0.05498881972534709
594,0.015437556542013972
595,0.11407197065505288
596,0.016389328954357477
597,0.10193722592898935
598,0.02843983494436493
599,0.049390330825028174
600,0.02650129897515314
601,0.03625588521249141
602,0.08390080060611979
603,0.043901214864933355
604,0.06012243817134043
605,0.11019630145274173
606,0.06497841338522302
607,0.023079590724859322
608,0.03000951269254942
609,0.08193420502656863
610,0.02388922038280537
611,0.09126682498902078
612,0.033247917466878676
613,0.05255084349666202
614,0.060582506901174275
615,0.02326358911927563
616,0.019202871878439495
617,0.054856957870939395
618,0.059420504312631565
619,0.03985185593141554
620,0.08036309348167346
621,0.04413209316365437
622,0.053474023051158524
623,0.02896844295214907
624,0.031053148620711832
625,0.0533293088345978
626,0.3304766207172652
627,0.13587228737735924
628,0.07217067197141958
629,0.035212293007655854
630,0.1575358251671529
631,0.02210563735654925
632,0.08319824295795981
633,0.02661227212863
634,0.04035113695647613
635,0.06699936253555723
636,0.011744954253681054
637,0.030824855962819486
638,0.036567034254238365
639,0.04208660334513834
640,0.029235084749620412
641,0.033169092809483186
642,0.08263090749193729
643,0.12719880336682204
644,0.09296710649212468
645,0.09004639194949314
646,0.06289946294020672
647,0.01822379577281215
648,0.04647434588096503
649,0.015236035100097932
650,0.02796055936011282
651,0.2147540431585955
652,0.05461675784580851
653,0.11837145815512748
654,0.30454471231894564
655,0.056033744108874184
656,0.02852491711457845
657,0.03391829519319733
658,0.03693487350557741
659,0.1122190044807036
660,0.11937356350819947
661,0.05192344255983968
662,0.09707463073609093
663,0.12887555539097145
664,0.16256811487056141
665,0.08316540593146195
666,0.026000662846705627
667,0.12929130845661077
668,0.07621937778255251
669,0.03939896094260602
670,0.022055830882173468
671,0.029117551551950633
672,0.0654350341167232
673,0.032623426622186355
674,0.04453484070481507
675,0.08046441929014901
676,0.09080940207840578
677,0.034153573052349895
678,0.02196480743049287
679,0.05151010306232764
680,0.07604246399142514
681,0.11384043898871068
682,0.07428685064187124
683,0.035658428207978196
684,0.023885710026492122
685,0.0655494561005988
686,0.020199337169395468
687,0.01800784477609973
688,0.012832241977801877
689,0.1082195525238725
690,0.032649090384315474
691,0.030455531361324804
692,0.0596365821741837
693,0.02996909640379955
694,0.05547878916621198
695,0.019208191437592333
696,0.04085483108682812
697,0.009162654461227809
698,0.054978414398722315
699,0.14224840912101142
700,0.03162927215976685
701,0.016737483290093644
702,0.09468792543397135
703,0.12633145449566993
704,0.8118016240525099
705,0.05269638841168727
706,0.030588604910243775
707,0.07563943951988368
708,0.03307806124939724
709,0.021910583362135
710,0.03168833359173606
711,0.04143790667779664
712,0.07250143422595681
713,0.05276319781987695
714,0.03642661776998022
715,0.04826741127252169
716,0.022170399621360387
717,0.02883360320907033
718,0.14020046738997344
719,0.025820191572281048
720,0.01823233451647584
721,0.028224138783008723
722,0.14055934544842444
723,0.06795268816449862
724,0.10863264276895401
725,0.2137943716601082
726,0.03384860089165486
727,0.07037867544286264
728,0.022064798087038352
729,0.039578349103790184
730,0.1874958574098339
731,0.046429572211516265
732,0.04690792988717242
733,0.021482873292220764
734,0.04122505986858543
735,0.04015566750421282
736,0.0170247720288868
737,0.08506819243743313
738,0.07759841688949583
739,0.049960328689004845
740,0.030195844883784215
741,0.1216343698553679
742,0.06931701703826101
743,0.05470863942965465
744,0.0330147881259346
745,0.03776542332293283
746,0.12919695191042818
747,0.027111612226323422
748,0.044662684813875794
749,0.06345035049129358
750,0.05137247720299924
751,0.08459965097263242
752,0.019239009333762165
753,0.010635601570537218
754,0.024071874079395303
755,0.10344241923685121
756,0.04697001344891536
757,0.01738806615584284
758,0.028808668719628446
759,0.04789253417631203
760,0.045461243341887204
761,0.02611206418645126
762,0.05954083167450943
763,0.00503180266664544
764,0.04322864923829663
765,0.020627570460128246
766,0.09387777734211697
767,0.030374996495307848
768,0.045750003172750395
769,0.022938728732224942
770,0.06590984639871375
771,0.028411804246497536
772,0.1214291673212171
773,0.09149615163551549
774,0.05830072635325702
775,0.10856961021154693
776,0.09278656110118622
777,0.1196996656877692
778,0.037246920643453536
779,0.04997042445997968
780,0.21383580546672937
781,0.014329501705763237
782,0.08658290687540093
783,0.06027087708643338
784,0.04061876890089264
785,0.06060676790078136
786,0.11758858626904695
787,0.05397498282287851
788,0.09975919022425735
789,0.014953058855862312
790,0.20351279556366295
791,0.08026067305978526
792,0.19236718087887042
793,0.2973126450283609
794,0.06797142564723116
795,0.07781227401292126
796,0.02376151146900488
797,0.17558690455253786
798,0.01933952745972044
799,0.05828447030930415
800,0.11886795934992989
801,0.024580057963173738
802,0.07778646790967204
803,0.1389944665161195
804,0.07420184923657212
805,0.06875949162757487
806,0.02677236649459171
807,0.026331268713546904
808,0.2121610711202803
809,0.068675198368648
810,0.04508197870018475
811,0.08193705242026733
812,0.01721157873987897
813,0.08752604405136409
814,0.07857193217977831
815,0.11312035973589078
816,0.08618596204054046
817,0.020447020899610903
818,0.04341349086087166
819,0.042386986680817244
820,0.04021887501107003
821,0.11600957657343125
822,0.02672792155718957
823,0.02694989456309199
824,0.15673376037611553
825,0.04267638455165504
826,0.027151444742150442
827,0.03247497210017249
828,0.018164363060333918
829,0.04074442020170433
830,0.10755900878384345
831,0.06384306341152209
832,0.13863575487558596
833,0.2390555555918643
834,0.03471073617945505
835,0.14401446506319948
836,0.11570055893076252
837,0.12750720929915854
838,0.12958358423781446
839,0.0948629908905604
840,0.10781507567416192
841,0.0359709791006948
842,0.05792580579689642
843,0.09469901282846646
844,0.09653952498859578
845,0.012079268498172445
846,0.8170213769882886
847,0.03383181209643862
848,0.023321291310663454
849,0.12322441748071523
850,0.04159011446892725
851,0.018468333757908646
852,0.008836018649589215
853,0.09374836874205895
854,0.13994472757172177
855,0.013993258479217886
856,0.07323334380288717
857,0.09882967773194182
858,0.04438608914686109
859,0.03041922363761522
860,0.031871819558907014
861,0.12463499174654771
862,0.03295464470626828
863,0.06239233069044926
864,0.05169051073460748
865,0.05004766685662448
866,0.04176500796097338
867,0.02601341857137506
868,0.07013000408623671
869,0.06114568003976216
870,0.016720297478752706
871,0.02299869539252466
872,0.08754385806848265
873,0.03936178749420565
874,0.012560767050617696
875,0.014797410849825722
876,0.12874813152854478
877,0.03734960351445916
878,0.07266441332188363
879,0.017764785628279323
880,0.07473382301617591
881,0.09656675947619464
882,0.15744667227035394
883,0.1614331334398329
884,0.03584910171306346
885,0.017725478194004975
886,0.11306711183774958
887,0.10972048772130054
888,0.027695955541392456
889,0.01569623668276116
890,0.05115129830458539
891,0.01551947341943801
892,0.05888633558281237
893,0.15314012448338624
894,0.20792139386352076
895,0.04786059286188889
896,0.11742440343774588
897,0.054776584607699665
898,0.021655515528466344
899,0.05629819260928124
900,0.01948341923289058
901,0.1611291968982698
902,0.09611793636993611
903,0.041888628402422246
904,0.03273008808768387
905,0.02895739864468124
906,0.05744117422436098
907,0.17898811307117624
908,0.010708537384626033
909,0.08081497528298626
910,0.03331854955206976
911,0.0033790768271253773
912,0.06136643894618938
913,0.02035166107941207
914,0.0767244200518804
915,0.08871769603680248
916,0.19519761845086506
917,0.18552314942976336
918,0.04261257067253795
919,0.037464560803984304
920,0.02266985520673453
921,0.06178715593097279
922,0.13334367610314296
923,0.06908990874112927
924,0.023030431087436302
925,0.055799822542376656
926,0.26538470976186485
927,0.14286630321073904
928,0.06712902315624916
929,0.030626226338209273
930,0.21995307419151694
